peopleCd,peopleNm,peopleNmEn,repRoleNm,filmoNames
20189534,이정호,Lee Jungho,감독,일등급이다|제14회 미쟝센 단편영화제 전년도 수상작1|2015 우수 단편영화 상영 02|9월 독립영화발표회 - 박영석 프로그래머 추천전|제13회 미쟝센 단편영화제 비정성시2
20394751,김남수,KIM NAM SU,감독,마시멜로 이야기?
20394741,오지혜,,감독,애엄마
20394740,김동혁,,감독,"일의 뉴노멀을 찾아서 - 돈 안 되는 독립출판을 계속하는 이유|일의 뉴노멀을 찾아서 - 놀고 나누고 창작하는 것이 우리의 일|일의 뉴노멀을 찾아서 - 날지 않아도 괜찮아, 펭귄의 날갯짓|일의 뉴노멀을 찾아서 - 일하는 백수, '활동형 니트'"
20394739,이하경,,감독,몽환상점|플레이백
20394748,김환수,KIM HWAN SU,감독,열대야
20137838,조지훈,CHO Jee-hoon,감독,오피스|좋은 친구들|도시락|언 땅|아이를 동반한 취준생|할 말 없어|화성 가는 길|할 말 있어|귀 鬼(내곁에 있어줘 편)
20394747,엄태인,,감독,요즘 어떠니?|향연|잘 부탁드립니다!
20394736,서평원,,감독,복귀
20394734,김노현,,감독,"바스티유 요새의 아우라.|어느 시골, 농부의 기적.|마지막 입새 나의 죽음을 알리지라|반, 반."
20388263,서나영,,감독,비밀의 언덕|종이학
20394733,노정호,,감독,롤링
20394731,류수동,,감독,내 자전거|2023 CCFF 시네마틱 춘천 1
20394718,최훈,,감독,심장에서 가장 가까운|신자의 보청기
10054419,윤영호,YOON YOUNGHO,감독,뮤지컬 번지점프를 하다|액션동자|꽃보다 처녀귀신|태양의 이면|바이칼|바르도|삼승할망|좀비처럼 걸어봐
20388178,김태훈,,감독,소크라테스를 찾습니다|소리의 파란|낙타|윤슬
20394728,오다은,,감독,껌벅
20394717,이윤주,,감독,은하 
20394716,호현진,HO HYUN JIN,감독,404 NOT FOUND
20394727,이우열,PESCE,감독,잊혀진 일상을 찾아서
20394715,송원근,,감독,반딧불이
20394706,김범식,KIM Beom-sik,감독,"안녕, 안녕"
20394714,박정수,,감독,대작|채무
20380335,노희정,NOH Heejeong,감독,사도|바다는 고향을 알고 있다|부끄럼 없이 살자
20394705,김나연,,감독,당신을 만나러 왔습니다. 죽을 각오로 
20394703,정수현,,감독,블랭크
20292009,박지훈,PARK Ji-hoon,감독,변주곡|철수
20394701,정준하,JUNG JUN HA,감독,해피엔딩
20333772,정유원,JEONG Yu-won,감독,"아열대의 오후|티라미스|유마선이 부릅니다, 유 아 마이 선샤인"
20394711,김가민,,감독,마주
20394710,최은수,,감독,나쁜 너|혼자 오는 밤
20394700,태지원,TAE JI WON,감독,휴식과 나의 남자친구
20237346,오은영,OH Eun-young,감독,우리의 계절|이브|FIWOM2016-정글/이브/몸값/여름밤
20373369,김태유,,감독,하이 채플린!
20394699,김연진,,감독,복실이의 행복을 찾아서|수족관 안 나진
10054828,이광국,LEE Kwang-kuk,감독,동에 번쩍 서에 번쩍|호랑이보다 무서운 겨울손님|꿈보다 해몽|로맨스 조|하하하|잘 알지도 못하면서|해변의 여인|극장전|A+삶|소주와 아이스크림|말로는 힘들어|주민증 갱신기간|시선 사이|인디스데이 6월 단편|6월 수요단편극장 <한여름의 판타지아> 개봉 기념 특별전|7월 단편 상상극장-김새벽의 판타지아|7월 단편 상상극장-이들이 우리의 배우다
20394707,이경욱,,감독,세이바이투주현
20214348,김광중,,감독,마님|그녀가 부른다|맹세|하드케이스
20394674,김명선,,감독,덫
20394698,송세진,Sejin Song,감독,버섯과 명상
20394696,남지은,,감독,시간의 공간|인주
20394695,김지수,,감독,마법소년
20394694,최하예,Haye Choi,감독,하드 애즈 어 락
20394693,진예홍,Yehong Jin,감독,하드 애즈 어 락
20394671,김해진,KIM HAE JIN,감독,이색맞춤미용|공백란|2023 SICFF 영화마루2
20394690,장희은,,감독,유영의 바다
20394670,송명선,,감독,사랑하는 정애
20277169,김태웅,KIM Taewoong,감독,어제 일은 모두 괜찮아|번개맨의 비밀|국가부도의 날|성난황소|번 더 스테이지: 더 무비|상류사회|마약왕|물괴|챔피언|살인소설|사랑이 이긴다|허스토리|소녀 말숙|레드가 싫어요|플레이백|공채사원
20394669,존필원,zonpilone,감독,나는 군산에서 태어나 7년、그리고 일본으로 송환되고...
20199368,이준성,,감독,미조|명왕성 편도 한 장|뜨거운 명절|어바웃 알바
20394668,노인한,,감독,랜덤 살인 여행기|거꾸로 걸어도 땀은 아래로 흐른다
20394667,조선영,,감독,친절한 사람
20394655,조예준,Yeajoon Cho,감독,철
20388328,이나리혜,Leenarihye,감독,생일엔 생일을|윤슬은 언제나 반짝
20394653,말레나 최,Malene Choi,감독,조용한 이주
20394652,이동규,Lee Dong Kyu,감독,가라사대|가책
20394650,박유선,PARK Yu-seon,감독,분노의 개구리|블라인드니스
20394649,김윤겸,YoonKyum Kim,감독,당신과 나를 잇는 법
20394648,최한결,Hankyul Choi,감독,드림팰리스|고고 관헌
20394647,장영진,,감독,크랙|8층|텅 비어있어야 하는 방
20394627,송서윤,,감독,기장지무
20394590,김귀림,,감독,만드레이크
20394589,류주항,,감독,"아버지, 농장"
20394614,최범석,,감독,유아용 욕조
10062063,정원희,JUNG Won-hee,감독,둠둠|벨빌|프랑소와|첫사랑 보관소
20394588,도연,,감독,튜닝
20394612,오서영,,감독,외딴 별 지구인
20394609,오상윤,OH SANGYUN,감독,당신의 그림자를 파세요|∞
20394608,김현수,,감독,불청객
20193508,임호경,Im Hokyoung,감독,혜옥이|테우리|나는보리|우상|고스톱 살인|ACT OF LIFE|배우 임도현이 해를 기다리는 방법|아리랑 아티스트|세상의 끝|불을 지펴라
20394587,박민욱,MINUK PARK,감독,토마토의 유사어는 샛노란 여름
10062309,정창욱,,감독,동자 대소동|바리바리 짱|갈갈이 패밀리와 드라큐라|마고
20394556,노두호,,감독,저무는 달도 아름답네요
20380214,황윤,Hwang Yun,감독,수라|잡식가족의 딜레마|어느날 그 길에서|침묵의 숲|작별|광장의 닭
20394554,김세민,Semin Kim,감독,헤븐
20394553,조성진,,감독,칠
20182340,김유리,KIM Yuri,감독,영하의 바람|저 문은 언제부터 열려있었던거지?
20388271,양다연,,감독,그녀의 취미생활|치얼스|복순씨의 원데이 클라쓰|엄마의 머리집게|지상 최후의 밤
20391310,조영명,,감독,망원|202 201|어마무시|너는 나에게 필요한 사랑|DIFF2021 경쟁9
20394551,브라이스 맥과이어,Bryce McGuire,감독,나이트 스윔
20394569,마이클 사노스키,Michael Sarnoski,감독,콰이어트 플레이스: 첫째 날
20394568,정혜원,,감독,해야 할 말
20256330,김나윤,Kim Na-yun,감독,바당이영|조명가게
20346092,최진영,Choi Jinyoung,감독,리셋|만족|숏버스 감독행
20394510,김하늘,,감독,목격
20388009,조성환,,감독,동작교의 기나긴 밤
20332948,김국희,KIM Guk-hui,감독,"어웨이크|sub)구독과 조아영#일상 |돌고래 외출기, 여름편|소화"
20303711,이대한,LEE DAEHAN,감독,해체|걸작|재고조사|바퀴벌레가 영화를 찍는다|나는 너를 찍는다|롱앤서
20394527,김선미,,감독,부고
20110969,박현진,PARK HYUN JIN,감독,"모럴센스|아이돌 권한대행 |좋아해줘|출중한 여자|6년째 연애중|오래된 정원|로맨틱 무브먼트, 서울"
20275649,홍주연,HONG Joo-yeon,감독,"서서평, 천천히 평온하게"
20176140,나두경,NA Doo-kyoung,감독,욕망은 늙지 않는다
20394487,권나영,,감독,이고
20394451,장이레,,감독,춘천대첩 3일의 기억|잡부
20325197,채여준,CHAE Yeo-Joon,감독,샤크 : 더 비기닝|공수도|유턴|괴담만찬
20280471,방형석,BANG Hyung-seok,감독,희수와 함께한 월요일|장마
20389614,김민하,KIM Min-ha,감독,아메바 소녀들과 학교괴담: 개교기념일|슈퍼히어로|버거송 챌린지|빨간마스크 KF94
20131018,조선호,JO Seon-ho,감독,청설 (가제)|하루|더 웹툰: 예고살인|홍길동의 후예|원스어폰어타임|소년은 울지 않는다|김관장 대 김관장 대 김관장
20307009,조한나,CHO Han-na,감독,퀸의 뜨개질|말로 하는 기도|뱃속이 무거워서 꺼내야 했어
20325014,조한별,CHO Han-byul,감독,된장이|연애 빠진 로맨스|지팡이 소녀|엄지 척|앵콜! 삼삼오오(인디스데이)
20281492,고훈,KOH Hoon,감독,그날의 딸들|목스박|종이꽃|구마적|어멍|신혼여행
20394406,이강선,,감독,공중부양
10056129,이송희일,LEESONG Hee-il,감독,"파랗고 찬란한|제비|미행|야간비행|남쪽으로 간다|백야|지난 여름, 갑자기 남쪽으로 간다|탈주|후회하지 않아|지난 여름, 갑자기|불안|동백아가씨|나랑 자고 싶다고 말해봐|마초 사냥꾼들|굿 로맨스|슈가 힐|SIPFF2023 이송희일 감독  마스터클래스 2|SIPFF2023 이송희일 감독  마스터클래스 1|인디스데이 2월 단편|미행+남극의 여름|12월 인디포럼 월례비행 '이송희일 감독 단편선'|친구사이 특별전 단편 |1월 단편 상상극장 - 해피 뉴 스타|황금시대|동백꽃|인디포럼2015 특별2|사자성어"
20394430,김태규,Taekyu Kim,감독,도망|찬 손
20394405,민지홍,,감독,숲 속의 이야기
20245309,조창근,CHO Changgeun,감독,당신의 모든 것|집 밖은 위험해|말을 걸어볼까?|예뻐요|새는 알을 깨고 나온다|궁궐에서|AISFF2016 국내경쟁 1
20394404,김종규,Chong-Kyu Kim,감독,아마 이루어질 거야 사랑이|그림자밟기_바보 같은 첫사랑|얼마만큼의 사랑|러브에프엠 러브어게인|학교가는 길
10017295,로베르토 자짜라,Roberto Zazzara,감독,벙커 게임|트랜스휴먼스|헤일 + 트랜스휴먼스
20394403,소지인,,감독,오래 달리기|어떤 봄
20381561,서예원,Yewon Seo,감독,1급수 인간|1월의 피터팬|이건 사실 포도맛이 아니야
20331370,이현준,,감독,남자는 처음을 원하고 여자는 마지막을 원한다|마지막 휴가|犬견 : 버려진 아이들|미숙아|세상의 끝|타선|대국|언니|아침 우유|제 28회 독립영화의 재발견_국제초단편영화제 추천작展
20210670,정무곤,CHUNG Moo-gon,감독,가불병정|인디포럼2015 심경심쿵
20394417,양윤채,,감독,단벌신사에게 옳은 쪽은 없다|성명
20394401,김태욱,,감독,우린 쓰레기가 아닙니다
10029209,박제현,PARK Jae-hyun,감독,크랭크인|조선미녀삼총사|유앤유|내 남자의 로맨스|죽어도 좋아|울랄라씨스터즈|단적비연수|쉬리
20394413,김민엽,,감독,온 신경이 너에게로 
20394397,이경우,,감독,매운탕 끓이려다 라면을 먹었다
20392847,서새롬,SEO Saerom,감독,스위밍|육식콩나물|세계의 희귀동물들
20394396,브누아 들롬,Beno?t Delhomme,감독,마더스
20349332,강태호,,감독,살인청부업자|범털 2: 쩐의 전쟁|범털
10060256,장성수,,감독,나도 때론 포르노그라피의 주인공이고 싶다 : 감독판|나도 때론 포르노그라피의 주인공이고 싶다|숙명
20189595,김석정,KIM Seok-jung,감독,좀비스쿨
20394411,김도현,,감독,"칠자화|꿈의 여전사, 아토"
20394394,김영욱,,감독,불명예퇴직
20394391,최용준,,감독,집에 가기 전에
20329396,홍석영,HONG Seok-young,감독,죽은 민영이의 장례식
20065829,정소영,JUNG So-young,감독,비밀은 없다|하울링|1724 기방난동사건|해부학 교실|내 청춘에게 고함|맛있는 영화|맛있는 엔딩|달이 기울면|은하수를 건너는 법|제15회 미쟝센 단편영화제 미쟝센의 미쟝센 2|리코더 시험+콩나물+달이 기울면|한국 환경영화의 흐름 단편 1|제13회 미쟝센 단편영화제 전년도 수상작1
20394387,김경남,Viello Kim,감독,체크리스트
20134370,박재홍,Park Jae-hong,감독,"시간위의 집|그럼에도 불구하고|다방의 푸른 꿈|결정적 한방|므이|가문의 부활 - 가문의 영광3|사생결단|광식이 동생 광태|가문의 위기(가문의 영광2)|이대로, 죽을 순 없다(Short Time)|역전의 명수|몽정기2|내 여자친구를 소개합니다|내사랑 싸가지|거울속으로|2424|예스터데이|69일 후|해피 버스데이|보물섬|열쇠공"
20394342,박슬희,,감독,오렌찌찌
20394371,S.J. 클락슨,S.J. Clarkson,감독,마담 웹
20394370,황지완,,감독,"4000BPM|나, 붐|주황불"
20157236,유영선,YOO Young-sun,감독,화녀|수퍼모델|여곡성|마녀|동면의 소녀|마녀+동면의 소녀
20290110,나황선,NA Hwang-seon,감독,행복의 나라|문|아랫집|슈퍼파워|동명이인 프로젝트 시즌2
10066770,조원희,"Owen Cho, Jo Won-hee",감독,보희와 녹양|원더풀 고스트|조선마술사|죽이고 싶은|애니 프란체스카
20111176,신재호,SHIN Jai-ho,감독,화녀|인드림|리미트|응징자2|게이트-완결판|게이트|대결|치외법권|따라지: 비열한 거리 무삭제판|따라지 : 비열한 거리|응징자|웨딩스캔들|서유기 리턴즈|4교시 추리영역|못말리는 결혼|내사랑 싸가지|유아독존|동감
20394368,오승현,,감독,헝거|할머니의 오전|박희수 찾기
20394369,박지훈,"Park, Ji Hoon",감독,"나, 공정"
20394348,권단형,KWON Danhyeong,감독,그녀가 헤어질 때
20394335,김혜영,HYEYOUNG KIM,감독,추연
20394334,김수민,Kim Soomin,감독,여기가 아닌 어딘가
20302853,김소람,KIM So-ram,감독,그레이 섹스|통금|애프터 미투|SIDOF2018_명호/통금/페미니스트와 휴머니스트
10023583,흘리뉘르 팔메이슨,Hlynur Palmason,감독,갓랜드|겨울 형제
20311613,권하,,감독,간신의 피|기우제|아톰 새로운 시작|행복흥신소|클리어 코로나 19 - 네버비포
10065970,조세영,JO Se-young,감독,"야근 대신 뜨개질|파티51|자, 이제 댄스타임|춤추는 숲|왕자가 된 소녀들|두 개의 선|버라이어티 생존 토크쇼|필승必勝 Ver 2.0 연영석|쇼킹패밀리|택시 블루스|돌 속에 갇힌 말-구로구청 부정투표함 항의농성사건|광복절 특사|2424|마법의 성|가문의 영광|안녕 비비안|동상이몽|물물교환|네마프2015 대안영화 단편|인디플러스 정기상영 SIWFF 5|8th SISFF <단편경쟁 05. 내 등에 짊어진 삶의 무게>|서울독립영화제2015 경쟁단편 4"
20112324,선호빈,SUN Ho-bin,감독,수카바티: 극락축구단|B급 며느리|경계|레즈|소액주주 상륙작전
20350875,이상민,,감독,함진아비|둘이
20394332,최고은,,감독,뿔
10089595,홍성훈,HONG Sung-hoon,감독,무사|엄마|불 3D|아들의 여자|만남|마녀|KAFA 3D 
20394347,손사무엘,Son Samuel,감독,"전 남친 스님, 전 여친 수녀|제15회 서울영등포국제초단편영화제 초·단편 경쟁 2|2023 세계일화국제불교영화제 단편컬렉션 4|2023 CCFF 시네마틱 춘천 2"
20394329,유동국,YOO Dongkuk,감독,사미르의 주전자
20238828,이반석,Bansuk Wolf,감독,숏버스 이별행|원평 - 더 블라인드 페인터|핡수고대|제15회 미쟝센 단편영화제 식스 센스 2
20394327,임주형,Lim Juhyeong,감독,최악의 상상
20394328,김영준,KIM Youngjun,감독,해피 버스데이 투|불행을 팔아 드립니다
20394312,김상윤,KIM Sang-yun,감독,아버지의 운전연수
20394311,최지혜,,감독,장미빛 인생|쁘띠헤어|14회 광주여성영화제 귄 당선작 2
20394309,아르카샤 스티븐슨,Arkasha Stevenson,감독,오멘: 저주의 시작
20393944,최이현,,감독,장인과 사위
20394307,이서현,,감독,크리에이터
20373357,유상현,Cooper Sanghyun Yoo,감독,"단이전: 미인도 이야기|허수아비|포이즌|무동: 조선의 아이돌, 사랑을 만나다|맹인검객 심학규"
